           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
179 : sword_l_WLA010_divine,      31636,      31637,      31638,      31639,          0,          0, 
180 : sword_l_WLA010_dragon,      31640,      31641,      31642,      31643,          0,          0, 
181 : sword_l_WLA010_crystal,      31644,      31645,      31646,      31647,          0,          0, 
182 : sword_l_WLA010_damascus,      31648,      31649,      31650,      31651,          0,          0, 
183 : sword_l_WLA010_antique,      31652,      31653,      31654,      31655,          0,          0, 
184 : sword_l_WLA030_normal,      31656,      31657,      31658,      31659,          0,          0, 
185 : sword_l_WLA030_battle,      31660,      31661,      31662,      31663,          0,          0, 
186 : sword_l_WLA030_warriors,      31664,      31665,      31666,      31667,          0,          0, 
187 : sword_l_WLA030_brave,      31668,      31669,      31670,      31671,          0,          0, 
188 : sword_l_WLA030_elite,      31672,      31673,      31674,      31675,          0,          0, 
189 : sword_l_WLA030_champion,      31676,      31677,      31678,      31679,          0,          0, 
190 : sword_l_WLA030_warload,      31680,      31681,      31682,      31683,          0,          0, 
191 : sword_l_WLA030_divine,      31684,      31685,      31686,      31687,          0,          0, 
192 : sword_l_WLA030_dragon,      31688,      31689,      31690,      31691,          0,          0, 
193 : sword_l_WLA030_crystal,      31692,      31693,      31694,      31695,          0,          0, 
194 : sword_l_WLA030_damascus,      31696,      31697,      31698,      31699,          0,          0, 
195 : sword_l_WLA030_antique,      31700,      31701,      31702,      31703,          0,          0, 
196 : sword_l_WLA020_normal,      31704,      31705,      31706,      31707,          0,          0, 
197 : sword_l_WLA020_quality,      31708,      31709,      31710,      31711,          0,          0, 
198 : sword_l_WLA020_fine,      31712,      31713,      31714,      31715,          0,          0, 
199 : sword_l_WLA020_power,      31716,      31717,      31718,      31719,          0,          0, 
200 : sword_l_WLA020_magic,      31720,      31721,      31722,      31723,          0,          0, 
201 : sword_l_WLA020_antique,      31724,      31725,      31726,      31727,          0,          0, 
202 : sword_l_WLA040_normal,      31728,      31729,      31730,      31731,          0,          0, 
203 : sword_l_WLA040_quality,      31732,      31733,      31734,      31735,          0,          0, 
204 : sword_l_WLA040_fine,      31736,      31737,      31738,      31739,          0,          0, 
205 : sword_l_WLA040_fire,      31740,      31741,      31742,      31743,          0,          0, 
206 : sword_l_WLA040_thunder,      31744,      31745,      31746,      31747,          0,          0, 
207 : sword_l_WLA040_ice,      31748,      31749,      31750,      31751,          0,          0, 
208 : sword_l_WLA040_acid,      31752,      31753,      31754,      31755,          0,          0, 
209 : sword_l_WLA040_poison,      31756,      31757,      31758,      31759,          0,          0, 
210 : sword_l_WLA040_defense,      31760,      31761,      31762,      31763,          0,          0, 
211 : sword_l_WLA040_reflect,      31764,      31765,      31766,      31767,          0,          0, 
212 : sword_l_WLA040_antique,      31768,      31769,      31770,      31771,          0,          0, 
213 : sword_l_uniq_01,      31772,      31773,      31774,      31775,          0,          0, 
214 : sword_l_uniq_02,      31776,      31777,      31778,      31779,          0,          0, 
215 : sword_l_uniq_03,      31780,      31781,      31782,      31783,          0,          0, 
216 : sword_l_uniq_04,      31784,      31785,      31786,      31787,          0,          0, 
217 : sword_l_uniq_05,      31788,      31789,      31790,      31791,          0,          0, 
218 : sword_l_uniq_06,      31792,      31793,      31794,      31795,          0,          0, 
219 : sword_l_uniq_07,      31796,      31797,      31798,      31799,          0,          0, 
220 : sword_l_uniq_08,      31800,      31801,      31802,      31803,          0,          0, 
221 : sword_l_uniq_09,      31804,      31805,      31806,      31807,          0,          0, 
222 : sword_l_uniq,      31808,      31809,      31810,      31811,          0,          0, 
223 : sword_x_WXA010_normal,      31812,      31813,      31814,      31815,          0,          0, 
224 : sword_x_WXA010_battle,      31816,      31817,      31818,      31819,          0,          0, 
225 : sword_x_WXA010_warriors,      31820,      31821,      31822,      31823,          0,          0, 
226 : sword_x_WXA010_brave,      31824,      31825,      31826,      31827,          0,          0, 
227 : sword_x_WXA010_elite,      31828,      31829,      31830,      31831,          0,          0, 
228 : sword_x_WXA010_champion,      31832,      31833,      31834,      31835,          0,          0, 
229 : sword_x_WXA010_warload,      31836,      31837,      31838,      31839,          0,          0, 
230 : sword_x_WXA010_divine,      31840,      31841,      31842,      31843,          0,          0, 
231 : sword_x_WXA010_dragon,      31844,      31845,      31846,      31847,          0,          0, 
232 : sword_x_WXA010_crystal,      31848,      31849,      31850,      31851,          0,          0, 
233 : sword_x_WXA010_damascus,      31852,      31853,      31854,      31855,          0,          0, 
234 : sword_x_WXA010_antique,      31856,      31857,      31858,      31859,          0,          0, 
235 : sword_x_WXA020_normal,      31860,      31861,      31862,      31863,          0,          0, 
236 : sword_x_WXA020_quality,      31864,      31865,      31866,      31867,          0,          0, 
237 : sword_x_WXA020_fine,      31868,      31869,      31870,      31871,          0,          0, 
238 : sword_x_WXA020_fire,      31872,      31873,      31874,      31875,          0,          0, 
239 : sword_x_WXA020_thunder,      31876,      31877,      31878,      31879,          0,          0, 
240 : sword_x_WXA020_ice,      31880,      31881,      31882,      31883,          0,          0, 
241 : sword_x_WXA020_acid,      31884,      31885,      31886,      31887,          0,          0, 
242 : sword_x_WXA020_poison,      31888,      31889,      31890,      31891,          0,          0, 
243 : sword_x_WXA020_defense,      31892,      31893,      31894,      31895,          0,          0, 
244 : sword_x_WXA020_reflect,      31896,      31897,      31898,      31899,          0,          0, 
245 : sword_x_WXA020_antique,      31900,      31901,      31902,      31903,          0,          0, 
246 : sword_x_uniq_01,      31904,      31905,      31906,      31907,          0,          0, 
247 : sword_x_uniq_02,      31908,      31909,      31910,      31911,          0,          0, 
248 : sword_x_uniq_03,      31912,      31913,      31914,      31915,          0,          0, 
249 : sword_x_uniq_04,      31916,      31917,      31918,      31919,          0,          0, 
250 : katana_s_WSB020_normal,      31920,      31921,      31922,      31923,          0,          0, 
251 : katana_s_WSB020_battle,      31924,      31925,      31926,      31927,          0,          0, 
252 : katana_s_WSB020_warriors,      31928,      31929,      31930,      31931,          0,          0, 
253 : katana_s_WSB020_brave,      31932,      31933,      31934,      31935,          0,          0, 
254 : katana_s_WSB020_elite,      31936,      31937,      31938,      31939,          0,          0, 
255 : katana_s_WSB020_champion,      31940,      31941,      31942,      31943,          0,          0, 
256 : katana_s_WSB020_warload,      31944,      31945,      31946,      31947,          0,          0, 
257 : katana_s_WSB020_divine,      31948,      31949,      31950,      31951,          0,          0, 
258 : katana_s_WSB020_dragon,      31952,      31953,      31954,      31955,          0,          0, 
259 : katana_s_WSB020_crystal,      31956,      31957,      31958,      31959,          0,          0, 
260 : katana_s_WSB020_damascus,      31960,      31961,      31962,      31963,          0,          0, 
261 : katana_s_WSB020_antique,      31964,      31965,      31966,      31967,          0,          0, 
262 : katana_s_WSB030_normal,      31968,      31969,      31970,      31971,          0,          0, 
263 : katana_s_WSB030_battle,      31972,      31973,      31974,      31975,          0,          0, 
264 : katana_s_WSB030_warriors,      31976,      31977,      31978,      31979,          0,          0, 
265 : katana_s_WSB030_brave,      31980,      31981,      31982,      31983,          0,          0, 
266 : katana_s_WSB030_elite,      31984,      31985,      31986,      31987,          0,          0, 
267 : katana_s_WSB030_champion,      31988,      31989,      31990,      31991,          0,          0, 
268 : katana_s_WSB030_warload,      31992,      31993,      31994,      31995,          0,          0, 
269 : katana_s_WSB030_divine,      31996,      31997,      31998,      31999,          0,          0, 
270 : katana_s_WSB030_dragon,      32000,      32001,      32002,      32003,          0,          0, 
271 : katana_s_WSB030_crystal,      32004,      32005,      32006,      32007,          0,          0, 
272 : katana_s_WSB030_damascus,      32008,      32009,      32010,      32011,          0,          0, 
273 : katana_s_WSB030_antique,      32012,      32013,      32014,      32015,          0,          0, 
274 : katana_s_WSB010_normal,      32016,      32017,      32018,      32019,          0,          0, 
275 : katana_s_WSB010_quality,      32020,      32021,      32022,      32023,          0,          0, 
276 : katana_s_WSB010_fine,      32024,      32025,      32026,      32027,          0,          0, 
277 : katana_s_WSB010_power,      32028,      32029,      32030,      32031,          0,          0, 
278 : katana_s_WSB010_magic,      32032,      32033,      32034,      32035,          0,          0, 
279 : katana_s_WSB010_antique,      32036,      32037,      32038,      32039,          0,          0, 
280 : katana_s_uniq_01,      32040,      32041,      32042,      32043,          0,          0, 
281 : katana_s_uniq_02,      32044,      32045,      32046,      32047,          0,          0, 
282 : katana_s_uniq_03,      32048,      32049,      32050,      32051,          0,          0, 
283 : katana_m_WMB010_normal,      32052,      32053,      32054,      32055,          0,          0, 
284 : katana_m_WMB010_battle,      32056,      32057,      32058,      32059,          0,          0, 
285 : katana_m_WMB010_warriors,      32060,      32061,      32062,      32063,          0,          0, 
286 : katana_m_WMB010_brave,      32064,      32065,      32066,      32067,          0,          0, 
287 : katana_m_WMB010_elite,      32068,      32069,      32070,      32071,          0,          0, 
288 : katana_m_WMB010_champion,      32072,      32073,      32074,      32075,          0,          0, 
289 : katana_m_WMB010_warload,      32076,      32077,      32078,      32079,          0,          0, 
290 : katana_m_WMB010_divine,      32080,      32081,      32082,      32083,          0,          0, 
291 : katana_m_WMB010_dragon,      32084,      32085,      32086,      32087,          0,          0, 
292 : katana_m_WMB010_crystal,      32088,      32089,      32090,      32091,          0,          0, 
293 : katana_m_WMB010_damascus,      32092,      32093,      32094,      32095,          0,          0, 
294 : katana_m_WMB010_antique,      32096,      32097,      32098,      32099,          0,          0, 
295 : katana_m_WMB020_normal,      32100,      32101,      32102,      32103,          0,          0, 
296 : katana_m_WMB020_battle,      32104,      32105,      32106,      32107,          0,          0, 
297 : katana_m_WMB020_warriors,      32108,      32109,      32110,      32111,          0,          0, 
298 : katana_m_WMB020_brave,      32112,      32113,      32114,      32115,          0,          0, 
299 : katana_m_WMB020_elite,      32116,      32117,      32118,      32119,          0,          0, 
300 : katana_m_WMB020_champion,      32120,      32121,      32122,      32123,          0,          0, 
301 : katana_m_WMB020_warload,      32124,      32125,      32126,      32127,          0,          0, 
302 : katana_m_WMB020_divine,      32128,      32129,      32130,      32131,          0,          0, 
303 : katana_m_WMB020_dragon,      32132,      32133,      32134,      32135,          0,          0, 
304 : katana_m_WMB020_crystal,      32136,      32137,      32138,      32139,          0,          0, 
305 : katana_m_WMB020_damascus,      32140,      32141,      32142,      32143,          0,          0, 
306 : katana_m_WMB020_antique,      32144,      32145,      32146,      32147,          0,          0, 
307 : katana_m_WMB030_normal,      32148,      32149,      32150,      32151,          0,          0, 
308 : katana_m_WMB030_quality,      32152,      32153,      32154,      32155,          0,          0, 
309 : katana_m_WMB030_fine,      32156,      32157,      32158,      32159,          0,          0, 
310 : katana_m_WMB030_fire,      32160,      32161,      32162,      32163,          0,          0, 
311 : katana_m_WMB030_thunder,      32164,      32165,      32166,      32167,          0,          0, 
312 : katana_m_WMB030_ice,      32168,      32169,      32170,      32171,          0,          0, 
313 : katana_m_WMB030_acid,      32172,      32173,      32174,      32175,          0,          0, 
314 : katana_m_WMB030_poison,      32176,      32177,      32178,      32179,          0,          0, 
315 : katana_m_WMB030_defense,      32180,      32181,      32182,      32183,          0,          0, 
316 : katana_m_WMB030_reflect,      32184,      32185,      32186,      32187,          0,          0, 
317 : katana_m_WMB030_antique,      32188,      32189,      32190,      32191,          0,          0, 
318 : katana_m_uniq_01,      32192,      32193,      32194,      32195,          0,          0, 
319 : katana_m_uniq_02,      32196,      32197,      32198,      32199,          0,          0, 
320 : katana_m_uniq_03,      32200,      32201,      32202,      32203,          0,          0, 
321 : katana_m_uniq_04,      32204,      32205,      32206,      32207,          0,          0, 
322 : katana_m_uniq_05,      32208,      32209,      32210,      32211,          0,          0, 
323 : katana_m_uniq_06,      32212,      32213,      32214,      32215,          0,          0, 
324 : katana_l_WLB010_normal,      32216,      32217,      32218,      32219,          0,          0, 
325 : katana_l_WLB010_battle,      32220,      32221,      32222,      32223,          0,          0, 
326 : katana_l_WLB010_warriors,      32224,      32225,      32226,      32227,          0,          0, 
327 : katana_l_WLB010_brave,      32228,      32229,      32230,      32231,          0,          0, 
328 : katana_l_WLB010_elite,      32232,      32233,      32234,      32235,          0,          0, 
329 : katana_l_WLB010_champion,      32236,      32237,      32238,      32239,          0,          0, 
330 : katana_l_WLB010_warload,      32240,      32241,      32242,      32243,          0,          0, 
331 : katana_l_WLB010_divine,      32244,      32245,      32246,      32247,          0,          0, 
332 : katana_l_WLB010_dragon,      32248,      32249,      32250,      32251,          0,          0, 
333 : katana_l_WLB010_crystal,      32252,      32253,      32254,      32255,          0,          0, 
334 : katana_l_WLB010_damascus,      32256,      32257,      32258,      32259,          0,          0, 
335 : katana_l_WLB010_antique,      32260,      32261,      32262,      32263,          0,          0, 
336 : katana_l_WLB020_normal,      32264,      32265,      32266,      32267,          0,          0, 
337 : katana_l_WLB020_quality,      32268,      32269,      32270,      32271,          0,          0, 
338 : katana_l_WLB020_fine,      32272,      32273,      32274,      32275,          0,          0, 
339 : katana_l_WLB020_fire,      32276,      32277,      32278,      32279,          0,          0, 
340 : katana_l_WLB020_thunder,      32280,      32281,      32282,      32283,          0,          0, 
341 : katana_l_WLB020_ice,      32284,      32285,      32286,      32287,          0,          0, 
342 : katana_l_WLB020_acid,      32288,      32289,      32290,      32291,          0,          0, 
343 : katana_l_WLB020_poison,      32292,      32293,      32294,      32295,          0,          0, 
