           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
62 : eqstyle_teeth_03_02,      19976,      19977,      19978,      19979,          0,          0, 
63 : eqstyle_teeth_03_03,      19980,      19981,      19982,      19983,          0,          0, 
64 : eqstyle_teeth_03_04,      19984,      19985,      19986,      19987,          0,          0, 
65 : eqstyle_teeth_03_05,      19988,      19989,      19990,      19991,          0,          0, 
66 : eqstyle_teeth_04_01,      19992,      19993,      19994,      19995,          0,          0, 
67 : eqstyle_teeth_04_02,      19996,      19997,      19998,      19999,          0,          0, 
68 : eqstyle_teeth_04_03,      20000,      20001,      20002,      20003,          0,          0, 
69 : eqstyle_teeth_04_04,      20004,      20005,      20006,      20007,          0,          0, 
70 : eqstyle_teeth_04_05,      20008,      20009,      20010,      20011,          0,          0, 
71 : eqstyle_teeth_05_01,      20012,      20013,      20014,      20015,          0,          0, 
72 : eqstyle_teeth_05_02,      20016,      20017,      20018,      20019,          0,          0, 
73 : eqstyle_teeth_05_03,      20020,      20021,      20022,      20023,          0,          0, 
74 : eqstyle_teeth_05_04,      20024,      20025,      20026,      20027,          0,          0, 
75 : eqstyle_teeth_05_05,      20028,      20029,      20030,      20031,          0,          0, 
76 : eqstyle_teeth_06_01,      20032,      20033,      20034,      20035,          0,          0, 
77 : eqstyle_teeth_06_02,      20036,      20037,      20038,      20039,          0,          0, 
78 : eqstyle_teeth_06_03,      20040,      20041,      20042,      20043,          0,          0, 
79 : eqstyle_teeth_06_04,      20044,      20045,      20046,      20047,          0,          0, 
80 : eqstyle_teeth_06_05,      20048,      20049,      20050,      20051,          0,          0, 
81 : eqstyle_teeth_07_01,      20052,      20053,      20054,      20055,          0,          0, 
82 : eqstyle_teeth_07_02,      20056,      20057,      20058,      20059,          0,          0, 
83 : eqstyle_teeth_07_03,      20060,      20061,      20062,      20063,          0,          0, 
84 : eqstyle_teeth_07_04,      20064,      20065,      20066,      20067,          0,          0, 
85 : eqstyle_teeth_07_05,      20068,      20069,      20070,      20071,          0,          0, 
86 : eqcategory_teeth_01_01,      20072,      20073,      20074,      20075,          0,          0, 
87 : eqcategory_teeth_01_02,      20076,      20077,      20078,      20079,          0,          0, 
88 : eqcategory_teeth_01_03,      20080,      20081,      20082,      20083,          0,          0, 
89 : eqcategory_teeth_01_04,      20084,      20085,      20086,      20087,          0,          0, 
90 : eqcategory_teeth_01_05,      20088,      20089,      20090,      20091,          0,          0, 
91 : eqcategory_teeth_02_01,      20092,      20093,      20094,      20095,          0,          0, 
92 : eqcategory_teeth_02_02,      20096,      20097,      20098,      20099,          0,          0, 
93 : eqcategory_teeth_02_03,      20100,      20101,      20102,      20103,          0,          0, 
94 : eqcategory_teeth_02_04,      20104,      20105,      20106,      20107,          0,          0, 
95 : eqcategory_teeth_02_05,      20108,      20109,      20110,      20111,          0,          0, 
96 : eqcategory_teeth_03_01,      20112,      20113,      20114,      20115,          0,          0, 
97 : eqcategory_teeth_03_02,      20116,      20117,      20118,      20119,          0,          0, 
98 : eqcategory_teeth_03_03,      20120,      20121,      20122,      20123,          0,          0, 
99 : eqcategory_teeth_03_04,      20124,      20125,      20126,      20127,          0,          0, 
100 : eqcategory_teeth_03_05,      20128,      20129,      20130,      20131,          0,          0, 
101 : eqcategory_teeth_04_01,      20132,      20133,      20134,      20135,          0,          0, 
102 : eqcategory_teeth_04_02,      20136,      20137,      20138,      20139,          0,          0, 
103 : eqcategory_teeth_04_03,      20140,      20141,      20142,      20143,          0,          0, 
104 : eqcategory_teeth_04_04,      20144,      20145,      20146,      20147,          0,          0, 
105 : eqcategory_teeth_04_05,      20148,      20149,      20150,      20151,          0,          0, 
106 : eqcategory_teeth_05_01,      20152,      20153,      20154,      20155,          0,          0, 
107 : eqcategory_teeth_05_02,      20156,      20157,      20158,      20159,          0,          0, 
108 : eqcategory_teeth_05_03,      20160,      20161,      20162,      20163,          0,          0, 
109 : eqcategory_teeth_05_04,      20164,      20165,      20166,      20167,          0,          0, 
110 : eqcategory_teeth_05_05,      20168,      20169,      20170,      20171,          0,          0, 
111 : eqcategory_teeth_06_01,      20172,      20173,      20174,      20175,          0,          0, 
112 : eqcategory_teeth_06_02,      20176,      20177,      20178,      20179,          0,          0, 
113 : eqcategory_teeth_06_03,      20180,      20181,      20182,      20183,          0,          0, 
114 : eqcategory_teeth_06_04,      20184,      20185,      20186,      20187,          0,          0, 
115 : eqcategory_teeth_06_05,      20188,      20189,      20190,      20191,          0,          0, 
116 : attack_teeth_01,      20192,      20193,      20194,      20195,          0,          0, 
117 : attack_teeth_02,      20196,      20197,      20198,      20199,          0,          0, 
118 : attack_teeth_03,      20200,      20201,      20202,      20203,          0,          0, 
119 : attack_teeth_04,      20204,      20205,      20206,      20207,          0,          0, 
120 : attack_teeth_05,      20208,      20209,      20210,      20211,          0,          0, 
121 : attack_hitup_butsu_01,      20212,      20213,      20214,      20215,          0,          0, 
122 : attack_hitup_butsu_02,      20216,      20217,      20218,      20219,          0,          0, 
123 : attack_hitup_butsu_03,      20220,      20221,      20222,      20223,          0,          0, 
124 : attack_hitup_butsu_04,      20224,      20225,      20226,      20227,          0,          0, 
125 : attack_hitup_butsu_05,      20228,      20229,      20230,      20231,          0,          0, 
126 : attack_hitup_mgc_01,      20232,      20233,      20234,      20235,          0,          0, 
127 : attack_hitup_mgc_02,      20236,      20237,      20238,      20239,          0,          0, 
128 : attack_hitup_mgc_03,      20240,      20241,      20242,      20243,          0,          0, 
129 : attack_hitup_mgc_04,      20244,      20245,      20246,      20247,          0,          0, 
130 : attack_hitup_mgc_05,      20248,      20249,      20250,      20251,          0,          0, 
131 : damage_off_butsu_01,      20252,      20253,      20254,      20255,          0,          0, 
132 : damage_off_butsu_02,      20256,      20257,      20258,      20259,          0,          0, 
133 : damage_off_butsu_03,      20260,      20261,      20262,      20263,          0,          0, 
134 : damage_off_butsu_04,      20264,      20265,      20266,      20267,          0,          0, 
135 : damage_off_butsu_05,      20268,      20269,      20270,      20271,          0,          0, 
136 : damage_off_mgc_01,      20272,      20273,      20274,      20275,          0,          0, 
137 : damage_off_mgc_02,      20276,      20277,      20278,      20279,          0,          0, 
138 : damage_off_mgc_03,      20280,      20281,      20282,      20283,          0,          0, 
139 : damage_off_mgc_04,      20284,      20285,      20286,      20287,          0,          0, 
140 : damage_off_mgc_05,      20288,      20289,      20290,      20291,          0,          0, 
141 : guard_up_butsu_01,      20292,      20293,      20294,      20295,          0,          0, 
142 : guard_up_butsu_02,      20296,      20297,      20298,      20299,          0,          0, 
143 : guard_up_butsu_03,      20300,      20301,      20302,      20303,          0,          0, 
144 : guard_up_butsu_04,      20304,      20305,      20306,      20307,          0,          0, 
145 : guard_up_butsu_05,      20308,      20309,      20310,      20311,          0,          0, 
146 : guard_up_mgc_01,      20312,      20313,      20314,      20315,          0,          0, 
147 : guard_up_mgc_02,      20316,      20317,      20318,      20319,          0,          0, 
148 : guard_up_mgc_03,      20320,      20321,      20322,      20323,          0,          0, 
149 : guard_up_mgc_04,      20324,      20325,      20326,      20327,          0,          0, 
150 : guard_up_mgc_05,      20328,      20329,      20330,      20331,          0,          0, 
151 : skill_arts_teeth_01,      20332,      20333,      20334,      20335,          0,          0, 
152 : skill_arts_teeth_02,      20336,      20337,      20338,      20339,          0,          0, 
153 : skill_arts_teeth_03,      20340,      20341,      20342,      20343,          0,          0, 
154 : skill_arts_teeth_04,      20344,      20345,      20346,      20347,          0,          0, 
155 : skill_arts_teeth_05,      20348,      20349,      20350,      20351,          0,          0, 
156 : skill_magic_teeth_01,      20352,      20353,      20354,      20355,          0,          0, 
157 : skill_magic_teeth_02,      20356,      20357,      20358,      20359,          0,          0, 
158 : skill_magic_teeth_03,      20360,      20361,      20362,      20363,          0,          0, 
159 : skill_magic_teeth_04,      20364,      20365,      20366,      20367,          0,          0, 
160 : skill_magic_teeth_05,      20368,      20369,      20370,      20371,          0,          0, 
161 : skill_item_teeth_01,      20372,      20373,      20374,      20375,          0,          0, 
162 : skill_item_teeth_02,      20376,      20377,      20378,      20379,          0,          0, 
163 : skill_item_teeth_03,      20380,      20381,      20382,      20383,          0,          0, 
164 : skill_item_teeth_04,      20384,      20385,      20386,      20387,          0,          0, 
165 : skill_item_teeth_05,      20388,      20389,      20390,      20391,          0,          0, 
166 : skill_weapon_teeth_01,      20392,      20393,      20394,      20395,          0,          0, 
167 : skill_weapon_teeth_02,      20396,      20397,      20398,      20399,          0,          0, 
168 : skill_weapon_teeth_03,      20400,      20401,      20402,      20403,          0,          0, 
169 : skill_weapon_teeth_04,      20404,      20405,      20406,      20407,          0,          0, 
170 : skill_weapon_teeth_05,      20408,      20409,      20410,      20411,          0,          0, 
171 : skill_uniq_teeth_01,      20412,      20413,      20414,      20415,          0,          0, 
172 : skill_uniq_teeth_02,      20416,      20417,      20418,      20419,          0,          0, 
173 : skill_uniq_teeth_03,      20420,      20421,      20422,      20423,          0,          0, 
174 : skill_uniq_teeth_04,      20424,      20425,      20426,      20427,          0,          0, 
175 : skill_uniq_teeth_05,      20428,      20429,      20430,      20431,          0,          0, 
176 : leanon_ap_01,      20432,      20433,      20434,      20435,          0,          0, 
177 : leanon_ap_02,      20436,      20437,      20438,      20439,          0,          0, 
178 : leanon_ap_03,      20440,      20441,      20442,      20443,          0,          0, 
179 : leanon_ap_04,      20444,      20445,      20446,      20447,          0,          0, 
180 : leanon_ap_05,      20448,      20449,      20450,      20451,          0,          0, 
181 : st_availableness_01,      20452,      20453,      20454,      20455,          0,          0, 
182 : st_availableness_02,      20456,      20457,      20458,      20459,          0,          0, 
183 : st_availableness_03,      20460,      20461,      20462,      20463,          0,          0, 
184 : st_availableness_04,      20464,      20465,      20466,      20467,          0,          0, 
185 : st_availableness_05,      20468,      20469,      20470,      20471,          0,          0, 
186 : st_affection_01,      20472,      20473,      20474,      20475,          0,          0, 
187 : st_affection_02,      20476,      20477,      20478,      20479,          0,          0, 
188 : st_affection_03,      20480,      20481,      20482,      20483,          0,          0, 
189 : st_affection_04,      20484,      20485,      20486,      20487,          0,          0, 
190 : st_affection_05,      20488,      20489,      20490,      20491,          0,          0, 
191 : breed_category_01_01,      20492,      20493,      20494,      20495,          0,          0, 
192 : breed_category_01_02,      20496,      20497,      20498,      20499,          0,          0, 
193 : breed_category_01_03,      20500,      20501,      20502,      20503,          0,          0, 
194 : breed_category_01_04,      20504,      20505,      20506,      20507,          0,          0, 
195 : breed_category_01_05,      20508,      20509,      20510,      20511,          0,          0, 
196 : breed_category_02_01,      20512,      20513,      20514,      20515,          0,          0, 
197 : breed_category_02_02,      20516,      20517,      20518,      20519,          0,          0, 
198 : breed_category_02_03,      20520,      20521,      20522,      20523,          0,          0, 
199 : breed_category_02_04,      20524,      20525,      20526,      20527,          0,          0, 
200 : breed_category_02_05,      20528,      20529,      20530,      20531,          0,          0, 
201 : breed_category_03_01,      20532,      20533,      20534,      20535,          0,          0, 
202 : breed_category_03_02,      20536,      20537,      20538,      20539,          0,          0, 
203 : breed_category_03_03,      20540,      20541,      20542,      20543,          0,          0, 
204 : breed_category_03_04,      20544,      20545,      20546,      20547,          0,          0, 
205 : breed_category_03_05,      20548,      20549,      20550,      20551,          0,          0, 
206 : breed_category_04_01,      20552,      20553,      20554,      20555,          0,          0, 
207 : breed_category_04_02,      20556,      20557,      20558,      20559,          0,          0, 
208 : breed_category_04_03,      20560,      20561,      20562,      20563,          0,          0, 
209 : breed_category_04_04,      20564,      20565,      20566,      20567,          0,          0, 
210 : breed_category_04_05,      20568,      20569,      20570,      20571,          0,          0, 
211 : breed_category_05_01,      20572,      20573,      20574,      20575,          0,          0, 
212 : breed_category_05_02,      20576,      20577,      20578,      20579,          0,          0, 
213 : breed_category_05_03,      20580,      20581,      20582,      20583,          0,          0, 
214 : breed_category_05_04,      20584,      20585,      20586,      20587,          0,          0, 
215 : breed_category_05_05,      20588,      20589,      20590,      20591,          0,          0, 
216 : breed_category_06_01,      20592,      20593,      20594,      20595,          0,          0, 
217 : breed_category_06_02,      20596,      20597,      20598,      20599,          0,          0, 
218 : breed_category_06_03,      20600,      20601,      20602,      20603,          0,          0, 
219 : breed_category_06_04,      20604,      20605,      20606,      20607,          0,          0, 
220 : breed_category_06_05,      20608,      20609,      20610,      20611,          0,          0, 
221 : breed_category_07_01,      20612,      20613,      20614,      20615,          0,          0, 
222 : breed_category_07_02,      20616,      20617,      20618,      20619,          0,          0, 
223 : breed_category_07_03,      20620,      20621,      20622,      20623,          0,          0, 
224 : breed_category_07_04,      20624,      20625,      20626,      20627,          0,          0, 
225 : breed_category_07_05,      20628,      20629,      20630,      20631,          0,          0, 
226 : breed_category_08_01,      20632,      20633,      20634,      20635,          0,          0, 
227 : breed_category_08_02,      20636,      20637,      20638,      20639,          0,          0, 
228 : breed_category_08_03,      20640,      20641,      20642,      20643,          0,          0, 
229 : breed_category_08_04,      20644,      20645,      20646,      20647,          0,          0, 
230 : breed_category_08_05,      20648,      20649,      20650,      20651,          0,          0, 
231 : breed_category_09_01,      20652,      20653,      20654,      20655,          0,          0, 
232 : breed_category_09_02,      20656,      20657,      20658,      20659,          0,          0, 
233 : breed_category_09_03,      20660,      20661,      20662,      20663,          0,          0, 
234 : breed_category_09_04,      20664,      20665,      20666,      20667,          0,          0, 
235 : breed_category_09_05,      20668,      20669,      20670,      20671,          0,          0, 
236 : breed_category_10_01,      20672,      20673,      20674,      20675,          0,          0, 
237 : breed_category_10_02,      20676,      20677,      20678,      20679,          0,          0, 
238 : breed_category_10_03,      20680,      20681,      20682,      20683,          0,          0, 
239 : breed_category_10_04,      20684,      20685,      20686,      20687,          0,          0, 
240 : breed_category_10_05,      20688,      20689,      20690,      20691,          0,          0, 
241 : breed_category_11_01,      20692,      20693,      20694,      20695,          0,          0, 
242 : breed_category_11_02,      20696,      20697,      20698,      20699,          0,          0, 
243 : breed_category_11_03,      20700,      20701,      20702,      20703,          0,          0, 
244 : breed_category_11_04,      20704,      20705,      20706,      20707,          0,          0, 
245 : breed_category_11_05,      20708,      20709,      20710,      20711,          0,          0, 
246 : breed_category_12_01,      20712,      20713,      20714,      20715,          0,          0, 
247 : breed_category_12_02,      20716,      20717,      20718,      20719,          0,          0, 
248 : breed_category_12_03,      20720,      20721,      20722,      20723,          0,          0, 
249 : breed_category_12_04,      20724,      20725,      20726,      20727,          0,          0, 
250 : breed_category_12_05,      20728,      20729,      20730,      20731,          0,          0, 
251 : breed_category_13_01,      20732,      20733,      20734,      20735,          0,          0, 
252 : breed_category_13_02,      20736,      20737,      20738,      20739,          0,          0, 
253 : breed_category_13_03,      20740,      20741,      20742,      20743,          0,          0, 
254 : breed_category_13_04,      20744,      20745,      20746,      20747,          0,          0, 
255 : breed_category_13_05,      20748,      20749,      20750,      20751,          0,          0, 
256 : breed_type_001,      20752,      20753,      20754,      20755,          0,          0, 
257 : breed_type_002,      20756,      20757,      20758,      20759,          0,          0, 
258 : breed_type_003,      20760,      20761,      20762,      20763,          0,          0, 
259 : breed_type_004,      20764,      20765,      20766,      20767,          0,          0, 
260 : breed_type_005,      20768,      20769,      20770,      20771,          0,          0, 
261 : breed_type_006,      20772,      20773,      20774,      20775,          0,          0, 
262 : breed_type_007,      20776,      20777,      20778,      20779,          0,          0, 
263 : breed_type_008,      20780,      20781,      20782,      20783,          0,          0, 
264 : breed_type_009,      20784,      20785,      20786,      20787,          0,          0, 
265 : breed_type_010,      20788,      20789,      20790,      20791,          0,          0, 
266 : breed_type_011,      20792,      20793,      20794,      20795,          0,          0, 
267 : breed_type_012,      20796,      20797,      20798,      20799,          0,          0, 
268 : breed_type_013,      20800,      20801,      20802,      20803,          0,          0, 
269 : breed_type_014,      20804,      20805,      20806,      20807,          0,          0, 
270 : breed_type_015,      20808,      20809,      20810,      20811,          0,          0, 
271 : breed_type_016,      20812,      20813,      20814,      20815,          0,          0, 
272 : breed_type_017,      20816,      20817,      20818,      20819,          0,          0, 
273 : breed_type_018,      20820,      20821,      20822,      20823,          0,          0, 
274 : breed_type_019,      20824,      20825,      20826,      20827,          0,          0, 
275 : breed_type_020,      20828,      20829,      20830,      20831,          0,          0, 
276 : breed_type_021,      20832,      20833,      20834,      20835,          0,          0, 
277 : breed_type_022,      20836,      20837,      20838,      20839,          0,          0, 
278 : breed_type_023,      20840,      20841,      20842,      20843,          0,          0, 
279 : breed_type_024,      20844,      20845,      20846,      20847,          0,          0, 
280 : breed_type_025,      20848,      20849,      20850,      20851,          0,          0, 
281 : breed_type_026,      20852,      20853,      20854,      20855,          0,          0, 
282 : breed_type_027,      20856,      20857,      20858,      20859,          0,          0, 
283 : breed_type_028,      20860,      20861,      20862,      20863,          0,          0, 
284 : breed_type_029,      20864,      20865,      20866,      20867,          0,          0, 
285 : breed_type_030,      20868,      20869,      20870,      20871,          0,          0, 
286 : breed_type_031,      20872,      20873,      20874,      20875,          0,          0, 
287 : breed_type_032,      20876,      20877,      20878,      20879,          0,          0, 
288 : breed_type_033,      20880,      20881,      20882,      20883,          0,          0, 
289 : offence_atk_attribute_01_01,      20884,      20885,      20886,      20887,          0,          0, 
290 : offence_atk_attribute_01_02,      20888,      20889,      20890,      20891,          0,          0, 
291 : offence_atk_attribute_01_03,      20892,      20893,      20894,      20895,          0,          0, 
292 : offence_atk_attribute_01_04,      20896,      20897,      20898,      20899,          0,          0, 
293 : offence_atk_attribute_01_05,      20900,      20901,      20902,      20903,          0,          0, 
294 : offence_atk_attribute_02_01,      20904,      20905,      20906,      20907,          0,          0, 
295 : offence_atk_attribute_02_02,      20908,      20909,      20910,      20911,          0,          0, 
296 : offence_atk_attribute_02_03,      20912,      20913,      20914,      20915,          0,          0, 
297 : offence_atk_attribute_02_04,      20916,      20917,      20918,      20919,          0,          0, 
298 : offence_atk_attribute_02_05,      20920,      20921,      20922,      20923,          0,          0, 
299 : offence_atk_attribute_03_01,      20924,      20925,      20926,      20927,          0,          0, 
300 : offence_atk_attribute_03_02,      20928,      20929,      20930,      20931,          0,          0, 
301 : offence_atk_attribute_03_03,      20932,      20933,      20934,      20935,          0,          0, 
302 : offence_atk_attribute_03_04,      20936,      20937,      20938,      20939,          0,          0, 
303 : offence_atk_attribute_03_05,      20940,      20941,      20942,      20943,          0,          0, 
304 : offence_atk_attribute_04_01,      20944,      20945,      20946,      20947,          0,          0, 
305 : offence_atk_attribute_04_02,      20948,      20949,      20950,      20951,          0,          0, 
306 : offence_atk_attribute_04_03,      20952,      20953,      20954,      20955,          0,          0, 
307 : offence_atk_attribute_04_04,      20956,      20957,      20958,      20959,          0,          0, 
308 : offence_atk_attribute_04_05,      20960,      20961,      20962,      20963,          0,          0, 
309 : atk_attribute_defense_01_01,      20964,      20965,      20966,      20967,          0,          0, 
310 : atk_attribute_defense_01_02,      20968,      20969,      20970,      20971,          0,          0, 
311 : atk_attribute_defense_01_03,      20972,      20973,      20974,      20975,          0,          0, 
312 : atk_attribute_defense_01_04,      20976,      20977,      20978,      20979,          0,          0, 
313 : atk_attribute_defense_01_05,      20980,      20981,      20982,      20983,          0,          0, 
314 : atk_attribute_defense_02_01,      20984,      20985,      20986,      20987,          0,          0, 
315 : atk_attribute_defense_02_02,      20988,      20989,      20990,      20991,          0,          0, 
316 : atk_attribute_defense_02_03,      20992,      20993,      20994,      20995,          0,          0, 
317 : atk_attribute_defense_02_04,      20996,      20997,      20998,      20999,          0,          0, 
318 : atk_attribute_defense_02_05,      21000,      21001,      21002,      21003,          0,          0, 
319 : atk_attribute_defense_03_01,      21004,      21005,      21006,      21007,          0,          0, 
320 : atk_attribute_defense_03_02,      21008,      21009,      21010,      21011,          0,          0, 
321 : atk_attribute_defense_03_03,      21012,      21013,      21014,      21015,          0,          0, 
322 : atk_attribute_defense_03_04,      21016,      21017,      21018,      21019,          0,          0, 
323 : atk_attribute_defense_03_05,      21020,      21021,      21022,      21023,          0,          0, 
324 : atk_attribute_defense_04_01,      21024,      21025,      21026,      21027,          0,          0, 
325 : atk_attribute_defense_04_02,      21028,      21029,      21030,      21031,          0,          0, 
326 : atk_attribute_defense_04_03,      21032,      21033,      21034,      21035,          0,          0, 
327 : atk_attribute_defense_04_04,      21036,      21037,      21038,      21039,          0,          0, 
328 : atk_attribute_defense_04_05,      21040,      21041,      21042,      21043,          0,          0, 
329 : atk_type_offence_01_01,      21044,      21045,      21046,      21047,          0,          0, 
330 : atk_type_offence_01_02,      21048,      21049,      21050,      21051,          0,          0, 
331 : atk_type_offence_01_03,      21052,      21053,      21054,      21055,          0,          0, 
332 : atk_type_offence_01_04,      21056,      21057,      21058,      21059,          0,          0, 
333 : atk_type_offence_01_05,      21060,      21061,      21062,      21063,          0,          0, 
334 : atk_type_offence_02_01,      21064,      21065,      21066,      21067,          0,          0, 
335 : atk_type_offence_02_02,      21068,      21069,      21070,      21071,          0,          0, 
336 : atk_type_offence_02_03,      21072,      21073,      21074,      21075,          0,          0, 
337 : atk_type_offence_02_04,      21076,      21077,      21078,      21079,          0,          0, 
338 : atk_type_offence_02_05,      21080,      21081,      21082,      21083,          0,          0, 
339 : atk_type_offence_03_01,      21084,      21085,      21086,      21087,          0,          0, 
340 : atk_type_offence_03_02,      21088,      21089,      21090,      21091,          0,          0, 
341 : atk_type_offence_03_03,      21092,      21093,      21094,      21095,          0,          0, 
342 : atk_type_offence_03_04,      21096,      21097,      21098,      21099,          0,          0, 
343 : atk_type_offence_03_05,      21100,      21101,      21102,      21103,          0,          0, 
344 : atk_type_offence_04_01,      21104,      21105,      21106,      21107,          0,          0, 
345 : atk_type_offence_04_02,      21108,      21109,      21110,      21111,          0,          0, 
346 : atk_type_offence_04_03,      21112,      21113,      21114,      21115,          0,          0, 
347 : atk_type_offence_04_04,      21116,      21117,      21118,      21119,          0,          0, 
348 : atk_type_offence_04_05,      21120,      21121,      21122,      21123,          0,          0, 
349 : atk_type_offence_05_01,      21124,      21125,      21126,      21127,          0,          0, 
350 : atk_type_offence_05_02,      21128,      21129,      21130,      21131,          0,          0, 
351 : atk_type_offence_05_03,      21132,      21133,      21134,      21135,          0,          0, 
352 : atk_type_offence_05_04,      21136,      21137,      21138,      21139,          0,          0, 
353 : atk_type_offence_05_05,      21140,      21141,      21142,      21143,          0,          0, 
354 : atk_type_defense_01_01,      21144,      21145,      21146,      21147,          0,          0, 
355 : atk_type_defense_01_02,      21148,      21149,      21150,      21151,          0,          0, 
356 : atk_type_defense_01_03,      21152,      21153,      21154,      21155,          0,          0, 
357 : atk_type_defense_01_04,      21156,      21157,      21158,      21159,          0,          0, 
358 : atk_type_defense_01_05,      21160,      21161,      21162,      21163,          0,          0, 
359 : atk_type_defense_02_01,      21164,      21165,      21166,      21167,          0,          0, 
360 : atk_type_defense_02_02,      21168,      21169,      21170,      21171,          0,          0, 
361 : atk_type_defense_02_03,      21172,      21173,      21174,      21175,          0,          0, 
362 : atk_type_defense_02_04,      21176,      21177,      21178,      21179,          0,          0, 
