           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
64 : unit_sort_hp,      46312,      46313,      46314,      46315,          0,          0, 
65 : unit_sort_ap,      46316,      46317,      46318,      46319,          0,          0, 
66 : unit_sort_atk,      46320,      46321,      46322,      46323,          0,          0, 
67 : unit_sort_def,      46324,      46325,      46326,      46327,          0,          0, 
68 : unit_sort_mys,      46328,      46329,      46330,      46331,          0,          0, 
69 : unit_sort_mdef,      46332,      46333,      46334,      46335,          0,          0, 
70 : unit_sort_str,      46336,      46337,      46338,      46339,          0,          0, 
71 : unit_sort_int,      46340,      46341,      46342,      46343,          0,          0, 
72 : unit_sort_spd,      46344,      46345,      46346,      46347,          0,          0, 
73 : item_sort_cmd_default,      46348,      46349,      46350,      46351,          0,          0, 
74 : item_sort_cmd_num,      46352,      46353,      46354,      46355,          0,          0, 
75 : item_sort_cmd_level,      46356,      46357,      46358,      46359,          0,          0, 
76 : item_sort_cmd_size,      46360,      46361,      46362,      46363,          0,          0, 
77 : item_sort_cmd_atk,      46364,      46365,      46366,      46367,          0,          0, 
78 : item_sort_cmd_def,      46368,      46369,      46370,      46371,          0,          0, 
79 : item_sort_cmd_mys,      46372,      46373,      46374,      46375,          0,          0, 
80 : item_sort_cmd_mdef,      46376,      46377,      46378,      46379,          0,          0, 
81 : item_sort_cmd_eva,      46380,      46381,      46382,      46383,          0,          0, 
82 : item_sort_cmd_meva,      46384,      46385,      46386,      46387,          0,          0, 
83 : item_sort_cmd_hpmax,      46388,      46389,      46390,      46391,          0,          0, 
84 : item_sort_cmd_apmax,      46392,      46393,      46394,      46395,          0,          0, 
85 : item_sort_cmd_initap,      46396,      46397,      46398,      46399,          0,          0, 
86 : item_sort_cmd_str,      46400,      46401,      46402,      46403,          0,          0, 
87 : item_sort_cmd_int,      46404,      46405,      46406,      46407,          0,          0, 
88 : item_sort_cmd_spd,      46408,      46409,      46410,      46411,          0,          0, 
89 : sub_cmd_remove_equip,      46412,      46413,      46414,      46415,          0,          0, 
90 : sub_cmd_skip,      46416,      46417,      46418,      46419,          0,          0, 
91 : conf_view_brightness,      46420,      46421,      46422,      46423,          0,          0, 
92 : conf_view_jimaku,      46424,      46425,      46426,      46427,          0,          0, 
93 : conf_view_navi_mode,      46428,      46429,      46430,      46431,          0,          0, 
94 : conf_sound_main_volume,      46432,      46433,      46434,      46435,          0,          0, 
95 : conf_sound_bgm_volume,      46436,      46437,      46438,      46439,          0,          0, 
96 : conf_sound_se_volume,      46440,      46441,      46442,      46443,          0,          0, 
97 : conf_sound_voice_volume,      46444,      46445,      46446,      46447,          0,          0, 
98 : conf_camera_third_x_reverse,      46448,      46449,      46450,      46451,          0,          0, 
99 : conf_camera_third_y_reverse,      46452,      46453,      46454,      46455,          0,          0, 
100 : conf_camera_third_sensitivity,      46456,      46457,      46458,      46459,          0,          0, 
101 : conf_camera_first_use,      46460,      46461,      46462,      46463,          0,          0, 
102 : conf_camera_first_x_reverse,      46464,      46465,      46466,      46467,          0,          0, 
103 : conf_camera_first_y_reverse,      46468,      46469,      46470,      46471,          0,          0, 
104 : conf_camera_first_sensitivity,      46472,      46473,      46474,      46475,          0,          0, 
105 : conf_camera_auto_follow,      46476,      46477,      46478,      46479,          0,          0, 
106 : conf_sys_critical_trigger_offence,      46480,      46481,      46482,      46483,          0,          0, 
107 : conf_sys_critical_trigger_defence,      46484,      46485,      46486,      46487,          0,          0, 
108 : conf_sys_lockup_warning,      46488,      46489,      46490,      46491,          0,          0, 
109 : conf_sys_ctrl_vib,      46492,      46493,      46494,      46495,          0,          0, 
110 : conf_ctrl_vib_false,      46496,      46497,      46498,      46499,          0,          0, 
111 : conf_ctrl_vib_true,      46500,      46501,      46502,      46503,          0,          0, 
112 : conf_sys_barasi_warning,      46504,      46505,      46506,      46507,          0,          0, 
113 : conf_radio_jimaku_false,      46508,      46509,      46510,      46511,          0,          0, 
114 : conf_radio_jimaku_true,      46512,      46513,      46514,      46515,          0,          0, 
115 : conf_radio_navi_kotei,      46516,      46517,      46518,      46519,          0,          0, 
116 : conf_radio_navi_kaiten,      46520,      46521,      46522,      46523,          0,          0, 
117 : conf_radio_camera_reverse_normal,      46524,      46525,      46526,      46527,          0,          0, 
118 : conf_radio_camera_reverse_reverse,      46528,      46529,      46530,      46531,          0,          0, 
119 : conf_radio_camera_first_use_false,      46532,      46533,      46534,      46535,          0,          0, 
120 : conf_radio_camera_first_use_true,      46536,      46537,      46538,      46539,          0,          0, 
121 : conf_radio_camera_auto_follow_false,      46540,      46541,      46542,      46543,          0,          0, 
122 : conf_radio_camera_auto_follow_true,      46544,      46545,      46546,      46547,          0,          0, 
123 : conf_radio_crit_false,      46548,      46549,      46550,      46551,          0,          0, 
124 : conf_radio_crit_true,      46552,      46553,      46554,      46555,          0,          0, 
125 : conf_radio_lockup_false,      46556,      46557,      46558,      46559,          0,          0, 
126 : conf_radio_lockup_true,      46560,      46561,      46562,      46563,          0,          0, 
127 : conf_slider_brightness_min,      46564,      46565,      46566,      46567,          0,          0, 
128 : conf_slider_brightness_max,      46568,      46569,      46570,      46571,          0,          0, 
129 : conf_slider_volume_min,      46572,      46573,      46574,      46575,          0,          0, 
130 : conf_slider_volume_max,      46576,      46577,      46578,      46579,          0,          0, 
131 : conf_slider_sensitivity_min,      46580,      46581,      46582,      46583,          0,          0, 
132 : conf_slider_sensitivity_max,      46584,      46585,      46586,      46587,          0,          0, 
133 : conf_default,      46588,      46589,      46590,      46591,          0,          0, 
134 : item_sort_cmd_sell_price,      46592,      46593,      46594,      46595,          0,          0, 
135 : item_sort_cmd_buy_price,      46596,      46597,      46598,      46599,          0,          0, 
136 : item_sort_cmd_create_price,      46600,      46601,      46602,      46603,          0,          0, 
137 : item_sort_cmd_scrapping_price,      46604,      46605,      46606,      46607,          0,          0, 
138 : unit_sort_employ_price,      46608,      46609,      46610,      46611,          0,          0, 
139 : unit_sort_initap,      46612,      46613,      46614,      46615,          0,          0, 
140 : ks_shop_buy_decide,      46616,      46617,      46618,      46619,          0,          0, 
141 : ks_shop_sell_decide,      46620,      46621,      46622,      46623,          0,          0, 
142 :   shop_buy,      46624,      46625,      46626,      46627,          0,          0, 
143 :  shop_sell,      46628,      46629,      46630,      46631,          0,          0, 
144 : guilds_employ,      46632,      46633,      46634,      46635,          0,          0, 
145 : guilds_dismiss,      46636,      46637,      46638,      46639,          0,          0, 
146 : guild2_employ,      46640,      46641,      46642,      46643,          0,          0, 
147 : guild2_dismiss,      46644,      46645,      46646,      46647,          0,          0, 
148 : guild_adventure,      46648,      46649,      46650,      46651,          0,          0, 
149 : btl_lockup_conf,      46652,      46653,      46654,      46655,          0,          0, 
150 : ks_check_party_status,      46656,      46657,      46658,      46659,          0,          0, 
151 : ks_check_unit_status,      46660,      46661,      46662,      46663,          0,          0, 
152 : ks_sort_item,      46664,      46665,      46666,      46667,          0,          0, 
153 : ks_sort_reserve,      46668,      46669,      46670,      46671,          0,          0, 
154 : ks_sort_union,      46672,      46673,      46674,      46675,          0,          0, 
155 : ks_sort_reserve_athlum,      46676,      46677,      46678,      46679,          0,          0, 
156 : ks_swap_equip_slot,      46680,      46681,      46682,      46683,          0,          0, 
157 : ks_que_log_page_left,      46684,      46685,      46686,      46687,          0,          0, 
158 : ks_que_log_page_right,      46688,      46689,      46690,      46691,          0,          0, 
159 : ks_que_log_page_new,      46692,      46693,      46694,      46695,          0,          0, 
160 : ks_wmap_zentai_on,      46696,      46697,      46698,      46699,          0,          0, 
161 : ks_wmap_zentai_off,      46700,      46701,      46702,      46703,          0,          0, 
162 : ks_lmap_partymenu,      46704,      46705,      46706,      46707,          0,          0, 
163 : ks_fld_action_default,      46708,      46709,      46710,      46711,          0,          0, 
164 : ks_fld_action_default_disable,      46712,      46713,      46714,      46715,          0,          0, 
165 : ks_fld_action_talk,      46716,      46717,      46718,      46719,          0,          0, 
166 : ks_fld_action_talk_disable,      46720,      46721,      46722,      46723,          0,          0, 
167 : ks_fld_action_harvest,      46724,      46725,      46726,      46727,          0,          0, 
168 : ks_fld_action_harvest_disable,      46728,      46729,      46730,      46731,          0,          0, 
169 : ks_fld_action_treasure,      46732,      46733,      46734,      46735,          0,          0, 
170 : ks_fld_action_treasure_disable,      46736,      46737,      46738,      46739,          0,          0, 
171 : ks_fld_action_door,      46740,      46741,      46742,      46743,          0,          0, 
172 : ks_fld_action_door_disable,      46744,      46745,      46746,      46747,          0,          0, 
173 : ks_help_model_view,      46748,      46749,      46750,      46751,          0,          0, 
174 : ks_help_param_view,      46752,      46753,      46754,      46755,          0,          0, 
175 : ks_help_page_left,      46756,      46757,      46758,      46759,          0,          0, 
176 : ks_help_page_right,      46760,      46761,      46762,      46763,          0,          0, 
177 : ks_pause_eventskip,      46764,      46765,      46766,      46767,          0,          0, 
178 : ks_btl_unit_info,      46768,      46769,      46770,      46771,          0,          0, 
179 : ks_btl_union_info,      46772,      46773,      46774,      46775,          0,          0, 
180 : ks_btl_ready,      46776,      46777,      46778,      46779,          0,          0, 
181 : ks_pause_off,      46780,      46781,      46782,      46783,          0,          0, 
182 : ks_btlreward_barasu,      46784,      46785,      46786,      46787,          0,          0, 
183 : ks_btlreward_ubau,      46788,      46789,      46790,      46791,          0,          0, 
184 : ks_btlreward_unit_status,      46792,      46793,      46794,      46795,          0,          0, 
185 : ks_pchange_left,      46796,      46797,      46798,      46799,          0,          0, 
186 : ks_pchange_left_disable,      46800,      46801,      46802,      46803,          0,          0, 
187 : ks_pchange_right,      46804,      46805,      46806,      46807,          0,          0, 
188 : ks_pchange_right_disable,      46808,      46809,      46810,      46811,          0,          0, 
189 : ks_data_strage_change,      46812,      46813,      46814,      46815,          0,          0, 
190 : ks_conf_default,      46816,      46817,      46818,      46819,          0,          0, 
191 : ks_conf_back,      46820,      46821,      46822,      46823,          0,          0, 
192 : ks_shop_rush_hidden_on,      46824,      46825,      46826,      46827,          0,          0, 
193 : ks_shop_rush_hidden_off,      46828,      46829,      46830,      46831,          0,          0, 
194 : ks_shop_mataomeuri,      46832,      46833,      46834,      46835,          0,          0, 
195 : ks_shop_mataomeuri_add,      46836,      46837,      46838,      46839,          0,          0, 
196 : ks_shop_mataomeuri_del,      46840,      46841,      46842,      46843,          0,          0, 
197 : ks_shop_mataomeuri_cancel,      46844,      46845,      46846,      46847,          0,          0, 
198 : ks_sort_unit,      46848,      46849,      46850,      46851,          0,          0, 
199 : ks_adventure_submit,      46852,      46853,      46854,      46855,          0,          0, 
200 : ks_ptm_item_mark_on,      46856,      46857,      46858,      46859,          0,          0, 
201 : ks_ptm_item_mark_off,      46860,      46861,      46862,      46863,          0,          0, 
202 : ks_ptm_skill_mark_on,      46864,      46865,      46866,      46867,          0,          0, 
203 : ks_ptm_skill_mark_off,      46868,      46869,      46870,      46871,          0,          0, 
204 : ks_lmap_zoom_out,      46872,      46873,      46874,      46875,          0,          0, 
205 : ks_lmap_zoom_out_disable,      46876,      46877,      46878,      46879,          0,          0, 
206 : ks_lmap_zoom_in,      46880,      46881,      46882,      46883,          0,          0, 
207 : ks_lmap_zoom_in_disable,      46884,      46885,      46886,      46887,          0,          0, 
208 : ks_sys_setting_assign_clear,      46888,      46889,      46890,      46891,          0,          0, 
209 : ks_btl_turbo_on,      46892,      46893,      46894,      46895,          0,          0, 
210 : ks_btl_turbo_off,      46896,      46897,      46898,      46899,          0,          0, 
211 : item_category_etc,      46900,      46901,      46902,      46903,          0,          0, 
212 : item_category_dougu_yakusou,      46904,      46905,      46906,      46907,          0,          0, 
213 : item_category_dougu_potion,      46908,      46909,      46910,      46911,          0,          0, 
214 : item_category_dougu_rotion,      46912,      46913,      46914,      46915,          0,          0, 
215 : item_category_dougu_bomb,      46916,      46917,      46918,      46919,          0,          0, 
216 : item_category_dougu_scroll,      46920,      46921,      46922,      46923,          0,          0, 
217 : item_category_dougu_special,      46924,      46925,      46926,      46927,          0,          0, 
218 : item_category_material_kobutu,      46928,      46929,      46930,      46931,          0,          0, 
219 : item_category_material_syokubutu,      46932,      46933,      46934,      46935,          0,          0, 
220 : item_category_material_kikinzoku,      46936,      46937,      46938,      46939,          0,          0, 
221 : item_category_material_tennen,      46940,      46941,      46942,      46943,          0,          0, 
222 : item_category_material_doubutu,      46944,      46945,      46946,      46947,          0,          0, 
223 : system_category_system,      46948,      46949,      46950,      46951,          0,          0, 
224 : system_category_gra,      46952,      46953,      46954,      46955,          0,          0, 
225 : system_category_key,      46956,      46957,      46958,      46959,          0,          0, 
226 : system_category_pad,      46960,      46961,      46962,      46963,          0,          0, 
227 : system_category_mouse,      46964,      46965,      46966,      46967,          0,          0, 
228 : sys_setting_reso,      46968,      46969,      46970,      46971,          0,          0, 
229 : sys_setting_reso_window,      46972,      46973,      46974,      46975,          0,          0, 
230 : sys_setting_reso_full,      46976,      46977,      46978,      46979,          0,          0, 
231 : sys_setting_none_active,      46980,      46981,      46982,      46983,          0,          0, 
232 : sys_setting_none_active_pause_off,      46984,      46985,      46986,      46987,          0,          0, 
233 : sys_setting_none_active_pause_on,      46988,      46989,      46990,      46991,          0,          0, 
234 : sys_setting_none_active_pause_ex,      46992,      46993,      46994,      46995,          0,          0, 
235 : sys_setting_lang_text,      46996,      46997,      46998,      46999,          0,          0, 
236 : sys_setting_lang_voice,      47000,      47001,      47002,      47003,          0,          0, 
237 : sys_setting_lang_ja,      47004,      47005,      47006,      47007,          0,          0, 
238 : sys_setting_lang_us,      47008,      47009,      47010,      47011,          0,          0, 
239 : sys_setting_lang_fr,      47012,      47013,      47014,      47015,          0,          0, 
240 : sys_setting_lang_it,      47016,      47017,      47018,      47019,          0,          0, 
241 : sys_setting_lang_de,      47020,      47021,      47022,      47023,          0,          0, 
242 : sys_setting_lang_sp,      47024,      47025,      47026,      47027,          0,          0, 
243 : sys_setting_reboot,      47028,      47029,      47030,      47031,          0,          0, 
244 : sys_setting_texture_chara,      47032,      47033,      47034,      47035,          0,          0, 
245 : sys_setting_texture_world,      47036,      47037,      47038,      47039,          0,          0, 
246 : sys_setting_texture_shadow,      47040,      47041,      47042,      47043,          0,          0, 
247 : sys_setting_texture_etc,      47044,      47045,      47046,      47047,          0,          0, 
248 : sys_setting_qua_none,      47048,      47049,      47050,      47051,          0,          0, 
249 : sys_setting_qua_low,      47052,      47053,      47054,      47055,          0,          0, 
250 : sys_setting_qua_med,      47056,      47057,      47058,      47059,          0,          0, 
251 : sys_setting_qua_high,      47060,      47061,      47062,      47063,          0,          0, 
252 : sys_setting_frame,      47064,      47065,      47066,      47067,          0,          0, 
253 : sys_setting_frame,      47068,      47069,      47070,      47071,          0,          0, 
254 : sys_setting_frame,      47072,      47073,      47074,      47075,          0,          0, 
255 : sys_setting_btl_shadow,      47076,      47077,      47078,      47079,          0,          0, 
256 : sys_setting_btl_vfx,      47080,      47081,      47082,      47083,          0,          0, 
257 : sys_setting_dist_close,      47084,      47085,      47086,      47087,          0,          0, 
258 : sys_setting_dist_long,      47088,      47089,      47090,      47091,          0,          0, 
259 : sys_setting_fld_chara_lod,      47092,      47093,      47094,      47095,          0,          0, 
260 : sys_setting_fld_chara_clip,      47096,      47097,      47098,      47099,          0,          0, 
261 : sys_setting_keyboard_type,      47100,      47101,      47102,      47103,          0,          0, 
262 : sys_setting_assign_hissu,      47104,      47105,      47106,      47107,          0,          0, 
263 : sys_setting_assign_none,      47108,      47109,      47110,      47111,          0,          0, 
264 : sys_setting_assign_menu_c_up,      47112,      47113,      47114,      47115,          0,          0, 
265 : sys_setting_assign_menu_c_down,      47116,      47117,      47118,      47119,          0,          0, 
266 : sys_setting_assign_menu_c_left,      47120,      47121,      47122,      47123,          0,          0, 
267 : sys_setting_assign_menu_c_right,      47124,      47125,      47126,      47127,          0,          0, 
268 : sys_setting_assign_menu_ok,      47128,      47129,      47130,      47131,          0,          0, 
269 : sys_setting_assign_menu_cancel,      47132,      47133,      47134,      47135,          0,          0, 
270 : sys_setting_assign_menu_page,      47136,      47137,      47138,      47139,          0,          0, 
271 : sys_setting_assign_menu_page_up,      47140,      47141,      47142,      47143,          0,          0, 
272 : sys_setting_assign_menu_page_down,      47144,      47145,      47146,      47147,          0,          0, 
273 : sys_setting_assign_menu_info,      47148,      47149,      47150,      47151,          0,          0, 
274 : sys_setting_assign_menu_model,      47152,      47153,      47154,      47155,          0,          0, 
275 : sys_setting_assign_menu_mark,      47156,      47157,      47158,      47159,          0,          0, 
276 : sys_setting_assign_menu_default,      47160,      47161,      47162,      47163,          0,          0, 
277 : sys_setting_assign_menu_sort,      47164,      47165,      47166,      47167,          0,          0, 
278 : sys_setting_assign_menu_p_left,      47168,      47169,      47170,      47171,          0,          0, 
279 : sys_setting_assign_menu_p_right,      47172,      47173,      47174,      47175,          0,          0, 
280 : sys_setting_assign_field_move_f,      47176,      47177,      47178,      47179,          0,          0, 
281 : sys_setting_assign_field_move_b,      47180,      47181,      47182,      47183,          0,          0, 
282 : sys_setting_assign_field_move_l,      47184,      47185,      47186,      47187,          0,          0, 
283 : sys_setting_assign_field_move_r,      47188,      47189,      47190,      47191,          0,          0, 
284 : sys_setting_assign_field_cam_u,      47192,      47193,      47194,      47195,          0,          0, 
285 : sys_setting_assign_field_cam_d,      47196,      47197,      47198,      47199,          0,          0, 
286 : sys_setting_assign_field_cam_l,      47200,      47201,      47202,      47203,          0,          0, 
287 : sys_setting_assign_field_cam_r,      47204,      47205,      47206,      47207,          0,          0, 
288 : sys_setting_assign_field_cam_def,      47208,      47209,      47210,      47211,          0,          0, 
289 : sys_setting_assign_field_cam_zin,      47212,      47213,      47214,      47215,          0,          0, 
290 : sys_setting_assign_field_cam_zout,      47216,      47217,      47218,      47219,          0,          0, 
291 : sys_setting_assign_field_tgt_l,      47220,      47221,      47222,      47223,          0,          0, 
292 : sys_setting_assign_field_tgt_r,      47224,      47225,      47226,      47227,          0,          0, 
293 : sys_setting_assign_field_tgt_cancel,      47228,      47229,      47230,      47231,          0,          0, 
294 : sys_setting_assign_field_tgt_lock,      47232,      47233,      47234,      47235,          0,          0, 
295 : sys_setting_assign_field_action,      47236,      47237,      47238,      47239,          0,          0, 
296 : sys_setting_assign_field_trigger,      47240,      47241,      47242,      47243,          0,          0, 
297 : sys_setting_assign_field_aimtime,      47244,      47245,      47246,      47247,          0,          0, 
298 : sys_setting_assign_field_partymenu,      47248,      47249,      47250,      47251,          0,          0, 
299 : sys_setting_assign_field_map,      47252,      47253,      47254,      47255,          0,          0, 
300 : sys_setting_assign_field_city,      47256,      47257,      47258,      47259,          0,          0, 
301 : sys_setting_assign_btl_ct_up,      47260,      47261,      47262,      47263,          0,          0, 
302 : sys_setting_assign_btl_ct_down,      47264,      47265,      47266,      47267,          0,          0, 
303 : sys_setting_assign_btl_ct_left,      47268,      47269,      47270,      47271,          0,          0, 
304 : sys_setting_assign_btl_ct_right,      47272,      47273,      47274,      47275,          0,          0, 
305 : sys_setting_assign_btl_ct_center,      47276,      47277,      47278,      47279,          0,          0, 
306 : sys_setting_assign_btl_turbo,      47280,      47281,      47282,      47283,          0,          0, 
307 : sys_setting_assign_sys_pause,      47284,      47285,      47286,      47287,          0,          0, 
308 : sys_setting_assign_sys_eventskip,      47288,      47289,      47290,      47291,          0,          0, 
309 : sys_setting_assign_sys_reset,      47292,      47293,      47294,      47295,          0,          0, 
310 : sys_setting_keyboard_assign_reset,      47296,      47297,      47298,      47299,          0,          0, 
311 : sys_setting_keysignal_type,      47300,      47301,      47302,      47303,          0,          0, 
312 : sys_setting_keysignal_type,      47304,      47305,      47306,      47307,          0,          0, 
313 : sys_setting_keysignal_type_pad,      47308,      47309,      47310,      47311,          0,          0, 
314 : sys_setting_keysignal_type_key,      47312,      47313,      47314,      47315,          0,          0, 
315 : sys_setting_assign_analogpad_move,      47316,      47317,      47318,      47319,          0,          0, 
316 : sys_setting_assign_analogpad_camera,      47320,      47321,      47322,      47323,          0,          0, 
317 : sys_setting_assign_analogpad_setted,      47324,      47325,      47326,      47327,          0,          0, 
318 : sys_setting_assign_analogpad_none,      47328,      47329,      47330,      47331,          0,          0, 
319 : sys_setting_assign_preset,      47332,      47333,      47334,      47335,          0,          0, 
320 : sys_setting_assign_preset_pad_a,      47336,      47337,      47338,      47339,          0,          0, 
321 : sys_setting_assign_preset_pad_b,      47340,      47341,      47342,      47343,          0,          0, 
322 : sys_setting_assign_preset_pad_c,      47344,      47345,      47346,      47347,          0,          0, 
323 : sys_setting_assign_preset_pad_d,      47348,      47349,      47350,      47351,          0,          0, 
324 : sys_setting_assign_preset_pad_e,      47352,      47353,      47354,      47355,          0,          0, 
325 : sys_setting_assign_preset_pad_f,      47356,      47357,      47358,      47359,          0,          0, 
326 : sys_setting_mouse_camera_type,      47360,      47361,      47362,      47363,          0,          0, 
327 : sys_setting_mouse_camera_type_none,      47364,      47365,      47366,      47367,          0,          0, 
328 : sys_setting_mouse_camera_type_normal,      47368,      47369,      47370,      47371,          0,          0, 
329 : sys_setting_mouse_camera_type_left,      47372,      47373,      47374,      47375,          0,          0, 
330 : sys_setting_mouse_camera_type_center,      47376,      47377,      47378,      47379,          0,          0, 
331 : sys_setting_mouse_camera_type_right,      47380,      47381,      47382,      47383,          0,          0, 
332 : sys_setting_mouse_assign_l,      47384,      47385,      47386,      47387,          0,          0, 
333 : sys_setting_mouse_assign_r,      47388,      47389,      47390,      47391,          0,          0, 
334 : sys_setting_mouse_assign_c,      47392,      47393,      47394,      47395,          0,          0, 
335 : sys_setting_mouse_assign_wu,      47396,      47397,      47398,      47399,          0,          0, 
336 : sys_setting_mouse_assign_wd,      47400,      47401,      47402,      47403,          0,          0, 
337 : sys_setting_mouse_assign_reverse,      47404,      47405,      47406,      47407,          0,          0, 
338 : sys_setting_mouse_assign_reset,      47408,      47409,      47410,      47411,          0,          0, 
339 : conf_sound_surround,      47412,      47413,      47414,      47415,          0,          0, 
340 : conf_radio_ste,      47416,      47417,      47418,      47419,          0,          0, 
341 : conf_radio_sara,      47420,      47421,      47422,      47423,          0,          0, 
342 : ks_btl_ct_config,      47424,      47425,      47426,      47427,          0,          0, 
343 : ks_ptm_equip_style_change,      47428,      47429,      47430,      47431,          0,          0, 
344 : cmd_change_eqstyle,      47432,      47433,      47434,      47435,          0,          0, 
345 : conf_auto_save,      47436,      47437,      47438,      47439,          0,          0, 
346 : conf_auto_save_on,      47440,      47441,      47442,      47443,          0,          0, 
347 : conf_auto_save_off,      47444,      47445,      47446,      47447,          0,          0, 
348 : sys_setting_radio_hardware,      47448,      47449,      47450,      47451,          0,          0, 
349 : sys_setting_radio_software,      47452,      47453,      47454,      47455,          0,          0, 
350 : sys_setting_sound_ctrl,      47456,      47457,      47458,      47459,          0,          0, 
351 : sys_setting_btl_vfx_light,      47460,      47461,      47462,      47463,          0,          0, 
352 : sys_setting_btl_chara_lod,      47464,      47465,      47466,      47467,          0,          0, 
353 : sys_setting_btl_vfx_light_on,      47468,      47469,      47470,      47471,          0,          0, 
354 : sys_setting_btl_vfx_light_off,      47472,      47473,      47474,      47475,          0,          0, 
355 : sys_setting_assign_preset_pad_None,      47476,      47477,      47478,      47479,          0,          0, 
