           km_, km_get_skill_id, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
 3 :    plocter,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
 4 :      pagus,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
 5 :     torgal,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
          ,         -1, 
 6 : david_nassau_s,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
 7 : btl_pc_baulson,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
 8 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
 9 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
10 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
11 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
12 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
13 : btl_free_npc_034,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
14 : btl_free_npc_064,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
15 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
16 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
17 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
18 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
19 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
20 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
21 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
22 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
23 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
24 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
25 : btl_free_npc_093,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
26 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
27 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
28 : btl_free_npc,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
29 : btl_free_npc_073,         -1, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
          ,          0, 
